Année du Baccalauréat;Enseignements de spécialité;Formation;Nombre de candidats bacheliers ayant confirmé au moins un vœu;Nombre de candidats bacheliers ayant reçu au moins une proposition d'admission;Nombre de candidats bacheliers ayant accepté une proposition d'admission
2021;Maths,HLP;Ecoles d'ingénieurs;15;8.0;5
2021;Maths,HLP;Ecoles de Commerce;37;24.0;13
2021;Maths,HLP;Autres formations;240;70.0;33
2021;Maths,HLP;Sciences po;121;17.0;14
2021;Maths,HLP;Ensemble des bacheliers;1076;1001.0;921
2021;Maths,LLCER;Licence Formation générale aux métiers de l ingénieur;124;33.0;9
2021;Maths,LLCER;Licence MASS;209;142.0;27
2021;Maths,LLCER;Licence Philosophie, Epistémologie;123;61.0;5
2021;Maths,LLCER;Licence Pluri Droit - Sciences éco - AES;9;6.0;0
2021;Maths,LLCER;Licence Pluri Langues;36;17.0;5
2021;Maths,LLCER;Licence Pluri Lettres - Langues - Sciences humaines;109;67.0;8
2021;Maths,LLCER;Licence Pluri Lettres - Sciences du langage - Arts;18;8.0;3
2021;Maths,LLCER;Licence Pluri Sciences fondamentales et applications;8;0.0;0
2021;Maths,LLCER;Licence Sciences du langage - Linguistique;228;163.0;21
2021;Maths,LLCER;Licence Sciences juridiques;933;612.0;271
2021;Maths,LLCER;Licence Sociologie, Démographie;309;212.0;40
2021;Maths,LLCER;PASS;167;58.0;30
2021;Maths,LLCER;BUT Service;1332;524.0;213
2021;Maths,LLCER;Ecoles de Commerce;583;433.0;311
2021;Maths,LLCER;CUPGE;76;26.0;8
2021;Maths,NSI;Licence Géographie;67;48.0;10
2021;Maths,NSI;Licence Langues et littératures étrangères;317;220.0;69
2021;Maths,NSI;Licence Pluri Sciences économiques - Gestion;608;340.0;107
2021;Maths,NSI;Licence STAPS;523;214.0;101
2021;Maths,NSI;Licence Sciences de gestion;142;66.0;22
2021;Maths,NSI;Licence Sciences de l éducation;58;20.0;9
2021;Maths,NSI;Licence Sciences de la vie, biologie, santé;477;37.0;13
2021;Maths,NSI;Licence Sciences juridiques;322;193.0;75
2021;Maths,NSI;BTS Agricole;65;38.0;15
2021;Maths,NSI;CPGE ECG;164;88.0;35
2021;Maths,NSI;D.E sanitaire;79;14.0;7
2021;Maths,NSI;Sciences po;33;2.0;2
2021;Maths,Physique-Chimie;Licence Génie civil;1072;802.0;117
2021;Maths,Physique-Chimie;Licence Informatique;11064;6472.0;913
2021;Maths,Physique-Chimie;Licence Langues et littératures étrangères;2076;1571.0;315
2021;Maths,Physique-Chimie;Licence Physique;16592;9805.0;844
2021;Maths,Physique-Chimie;Autres formations;18286;5682.0;2028
2021;Maths,SES;Licence AES;6328;4636.0;727
2021;Maths,SES;Licence Archéologie, Ethno, Préhistoire, Anthropologie;121;76.0;8
2021;Maths,SES;Licence MASS;1584;1125.0;208
2021;Maths,SES;Licence Mécanique, Génie mécanique, Ingénierie mécanique;13;6.0;2
2021;Maths,SES;Licence Philosophie, Epistémologie;370;160.0;21
2021;Maths,SES;Licence Physique et chimie;81;9.0;2
2021;Maths,SES;Licence Sciences de la vie, biologie, santé;230;70.0;19
2021;Maths,SES;Licence Sciences et technologies industrielles;180;83.0;31
2021;Maths,SES;Licence Sciences politiques;1655;321.0;61
2021;Maths,SES;Licence Sociologie, Démographie;2892;2034.0;268
2021;Maths,SES;Ecoles de Commerce;6091;4702.0;3204
2021;Maths,SES;D.E sanitaire;608;183.0;125
2021;Maths,SES;Autres formations;6780;1567.0;640
2021;Maths,SES;CUPGE;843;484.0;104
2021;Maths,SES;DEUST;210;53.0;11
2021;Maths,SI;Licence Electronique, Génie électrique, EEA;71;64.0;8
2021;Maths,SI;Licence LEA;156;105.0;30
2021;Maths,SI;Licence Pluri Sciences fondamentales et applications;69;3.0;0
2021;Maths,SI;Licence STAPS;616;310.0;138
2021;Maths,SI;Licence Sciences de gestion;102;46.0;17
2021;Maths,SI;Licence Sciences de la vie, biologie, santé;230;28.0;8
2021;Maths,SI;Licence Sciences religieuses;1;1.0;0
2021;Maths,SI;BTS Production;1640;1072.0;308
2021;Maths,SI;CPGE L;22;12.0;7
2021;Maths,SI;Ecoles d'ingénieurs;2499;1457.0;996
2021;Maths,SI;Sciences po;29;1.0;1
2021;Maths,SI;Ensemble des bacheliers;5867;5642.0;5320
2021;Maths,SVT;Licence Arts;889;543.0;174
2021;Maths,SVT;Licence Génie civil;98;56.0;15
2021;Maths,SVT;Licence Géographie;552;421.0;101
2021;Maths,SVT;Licence Informatique;2084;528.0;141
2021;Maths,SVT;Licence Pluri Sciences;1031;454.0;80
2021;Maths,SVT;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;6278;2746.0;608
2021;Maths,SVT;Licence Pluri Sciences fondamentales et applications;16;0.0;0
2021;Maths,SVT;Licence STAPS;8050;4849.0;2811
2021;Maths,SVT;Licence Sciences religieuses;10;9.0;2
2021;Maths,SVT;BUT Production;6832;2603.0;1038
2021;Maths,SVT;CPGE L;388;265.0;105
2021;Maths,SVT;Ecoles de Commerce;1083;654.0;436
2021;Maths,SVT;D.E sanitaire;5392;2404.0;1471
2021;Maths,SVT;Sciences po;440;34.0;28
2021;Maths,SVT;Formations des écoles nationales vétérinaires;1345;27.0;26
2021;NSI,HLP;Licence Génie civil;0;0.0;0
2021;NSI,HLP;Licence Géographie;3;1.0;1
2021;NSI,HLP;Licence Mathématiques et informatique;0;0.0;0
2021;NSI,HLP;Licence Mécanique, Génie mécanique, Ingénierie mécanique;0;0.0;0
2021;NSI,HLP;Licence Physique;1;1.0;0
2021;NSI,HLP;Licence Pluri Sciences;0;0.0;0
2021;NSI,HLP;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;1;0.0;0
2021;NSI,HLP;Licence Pluri Sciences humaines et sociales;0;0.0;0
2021;NSI,HLP;Licence Psychologie, Sciences cognitives;15;8.0;2
2021;NSI,HLP;Licence Sciences religieuses;0;0.0;0
2021;NSI,HLP;Licence L.AS;45;2.0;0
2021;NSI,HLP;PASS;2;1.0;0
2021;NSI,HLP;BTS Agricole;4;0.0;0
2021;NSI,HLP;BTS Service;29;9.0;3
2021;NSI,HLP;Ecoles de Commerce;0;0.0;0
2021;NSI,HLP;D.E sanitaire;4;3.0;1
2021;NSI,HLP;Autres formations;20;5.0;3
2021;NSI,HLP;CUPGE;0;0.0;0
2021;NSI,HLP;Formations des écoles nationales vétérinaires;1;0.0;0
2021;NSI,LLCER;Licence Mathématiques;88;27.0;7
2021;NSI,LLCER;Licence Psychologie, Sciences cognitives;60;28.0;10
2021;NSI,LLCER;Licence Sciences et technologies industrielles;25;5.0;2
2021;NSI,LLCER;Licence Sciences juridiques;66;41.0;17
2021;NSI,LLCER;Licence Sciences économiques;18;7.0;3
2021;Physique-Chimie,HGGSP;Licence Génie civil;1;0.0;0
2021;Physique-Chimie,HGGSP;Licence Géographie;91;62.0;27
2021;Physique-Chimie,HGGSP;Licence MASS;5;1.0;1
2021;Physique-Chimie,HGGSP;Licence Mathématiques;21;6.0;2
2021;Physique-Chimie,HGGSP;Licence Mathématiques et informatique;0;0.0;0
2021;Physique-Chimie,HGGSP;Licence Mécanique, Génie mécanique, Ingénierie mécanique;2;0.0;0
2021;Physique-Chimie,HGGSP;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2021;Physique-Chimie,HGGSP;Licence Pluri Sciences économiques - Gestion;66;38.0;7
2021;Physique-Chimie,HGGSP;PASS;44;14.0;5
2021;Physique-Chimie,HGGSP;BTS Agricole;19;12.0;6
2021;Physique-Chimie,HGGSP;CPGE S;20;3.0;1
2021;Physique-Chimie,HGGSP;Ecoles de Commerce;24;15.0;10
2021;Physique-Chimie,HGGSP;Formations des écoles nationales vétérinaires;2;0.0;0
2021;Physique-Chimie,HLP;Licence AES;3;0.0;0
2021;Physique-Chimie,HLP;Licence Arts;33;27.0;17
2021;Physique-Chimie,HLP;Licence Géographie;7;4.0;3
2021;Physique-Chimie,HLP;Licence Langues et littératures françaises;39;33.0;6
2021;Physique-Chimie,HLP;Licence Langues et littératures étrangères;27;24.0;6
2021;Physique-Chimie,HLP;Licence Physique et chimie;10;3.0;2
2021;Physique-Chimie,HLP;Licence Pluri Droit - Sciences éco - AES;0;0.0;0
2021;Physique-Chimie,HLP;BTS Service;34;10.0;7
2021;Physique-Chimie,HLP;Formations d'ART;26;6.0;2
2021;Physique-Chimie,LLCER;Licence Informatique;60;15.0;2
2021;Physique-Chimie,LLCER;Licence Philosophie, Epistémologie;21;12.0;1
2021;Physique-Chimie,LLCER;Licence Pluri Droit - Sciences éco - AES;1;0.0;0
2021;Physique-Chimie,LLCER;Licence Pluri Sciences;7;0.0;0
2021;Physique-Chimie,LLCER;Licence Pluri Sciences économiques - Gestion;68;27.0;7
2021;Physique-Chimie,LLCER;Licence Sciences de l éducation;33;21.0;6
2021;Physique-Chimie,LLCER;Licence Sciences du langage - Linguistique;35;23.0;6
2021;Physique-Chimie,LLCER;Licence Sciences et technologies industrielles;37;11.0;5
2021;Physique-Chimie,LLCER;Licence Sciences juridiques;151;105.0;57
2021;Physique-Chimie,LLCER;BTS Production;126;59.0;24
2021;Physique-Chimie,LLCER;BTS Service;251;95.0;40
2021;Physique-Chimie,LLCER;CPGE S;72;14.0;11
2021;Physique-Chimie,LLCER;Ecoles d'ingénieurs;65;16.0;9
2021;Physique-Chimie,NSI;Licence Archéologie, Ethno, Préhistoire, Anthropologie;0;0.0;0
2021;Physique-Chimie,NSI;Licence Génie civil;2;1.0;0
2021;Physique-Chimie,NSI;Licence Langues et littératures étrangères;51;39.0;10
2021;Physique-Chimie,NSI;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;9;0.0;0
2021;Physique-Chimie,NSI;Licence Sciences de l information et de la communication;24;12.0;3
2021;Physique-Chimie,NSI;Licence Sciences et technologies industrielles;63;20.0;5
2021;Physique-Chimie,NSI;Licence Sciences juridiques;43;23.0;12
2021;Physique-Chimie,NSI;BUT Production;419;213.0;123
2021;Physique-Chimie,NSI;BTS Service;258;125.0;48
2021;Physique-Chimie,NSI;D.E sanitaire;18;4.0;4
2021;Physique-Chimie,SES;Licence LEA;47;34.0;11
2021;Physique-Chimie,SES;Licence MASS;14;8.0;1
2021;Physique-Chimie,SES;Licence Mathématiques;34;11.0;3
2021;Physique-Chimie,SES;Licence Mathématiques et informatique;0;0.0;0
2021;Physique-Chimie,SES;Licence Mécanique, Génie mécanique, Ingénierie mécanique;4;3.0;1
2021;Physique-Chimie,SES;Licence Pluri Sciences humaines et sociales;4;0.0;0
2021;Physique-Chimie,SES;Licence Sciences et technologies industrielles;23;10.0;7
2021;Physique-Chimie,SES;BUT Production;186;69.0;37
2021;Physique-Chimie,SES;BUT Service;365;133.0;69
2021;Physique-Chimie,SES;D.E  social;21;1.0;1
2021;Physique-Chimie,SES;Formations d'ART;64;14.0;7
2021;Physique-Chimie,SES;DEUST;13;6.0;2
2021;Physique-Chimie,SI;Licence Arts;46;29.0;13
2021;Physique-Chimie,SI;Licence Formation générale aux métiers de l ingénieur;164;101.0;17
2021;Physique-Chimie,SI;Licence Génie civil;15;10.0;5
2021;Physique-Chimie,SI;Licence Langues et littératures françaises;5;3.0;0
2021;Physique-Chimie,SI;Licence Philosophie, Epistémologie;6;0.0;0
2021;Physique-Chimie,SI;Licence Physique;103;46.0;11
2021;Physique-Chimie,SI;Licence Physique et chimie;60;28.0;7
2021;Physique-Chimie,SI;Licence Psychologie, Sciences cognitives;17;10.0;3
2021;Physique-Chimie,SI;Licence Sciences de gestion;10;1.0;0
2021;Physique-Chimie,SI;Licence Sciences et technologies industrielles;43;11.0;3
2021;Physique-Chimie,SI;Licence L.AS;361;20.0;4
2021;Physique-Chimie,SI;Ecoles d'ingénieurs;114;34.0;24
2021;Physique-Chimie,SI;Ecoles de Commerce;16;5.0;3
2021;Physique-Chimie,SI;D.E  social;0;0.0;0
2021;Physique-Chimie,SI;DCG;4;1.0;1
2021;Physique-Chimie,SVT;Licence Chimie;11846;5669.0;811
2021;Physique-Chimie,SVT;Licence Géographie;568;408.0;95
2021;Physique-Chimie,SVT;Licence Mécanique, Génie mécanique, Ingénierie mécanique;76;36.0;2
2021;Physique-Chimie,SVT;Licence Pluri Sciences fondamentales et applications;23;1.0;0
2021;Physique-Chimie,SVT;Licence STAPS;10676;5749.0;2601
2021;Physique-Chimie,SVT;Licence Sciences juridiques;6118;3872.0;1057
2021;Physique-Chimie,SVT;Licence Sciences politiques;419;93.0;18
2021;Physique-Chimie,SVT;Licence L.AS;43464;18610.0;6189
2021;Physique-Chimie,SVT;BUT Service;2530;774.0;267
2021;Physique-Chimie,SVT;CUPGE;645;138.0;20
2021;Physique-Chimie,SVT;Ensemble des bacheliers;49691;47781.0;44649
2021;SES,HGGSP;Licence Arts;1968;1070.0;358
2021;SES,HGGSP;Licence Electronique, Génie électrique, EEA;4;3.0;1
2021;SES,HGGSP;Licence Langues et littératures françaises;2126;1411.0;285
2021;SES,HGGSP;Licence MASS;151;70.0;12
2021;SES,HGGSP;Licence Mécanique, Génie mécanique, Ingénierie mécanique;6;2.0;0
2021;SES,HGGSP;Licence Philosophie, Epistémologie;1785;741.0;119
2021;SES,HGGSP;Licence Pluri Sciences;346;190.0;36
2021;SES,HGGSP;Licence Sciences de gestion;5030;2017.0;533
2021;SES,HGGSP;Licence Sciences de la vie, biologie, santé;208;54.0;17
2021;SES,HGGSP;Licence Sciences religieuses;33;28.0;2
2021;SES,HGGSP;Licence Sciences économiques;5891;2419.0;475
2021;SES,HGGSP;Licence Sociologie, Démographie;11396;7973.0;1694
2021;SES,HGGSP;BUT Service;21902;7485.0;3653
2021;SES,HGGSP;BTS Service;16516;8451.0;3300
2021;SES,HGGSP;Ecoles d'ingénieurs;139;24.0;11
2021;SES,HGGSP;DEUST;626;168.0;63
2021;SES,HGGSP;Formations des écoles nationales vétérinaires;24;0.0;0
2021;SES,HLP;Licence AES;1029;679.0;187
2021;SES,HLP;Licence Informatique;18;6.0;3
2021;SES,HLP;Licence Pluri Langues;19;10.0;1
2021;SES,HLP;Licence Sciences de la vie, biologie, santé;43;8.0;0
2021;SES,HLP;Licence Sociologie, Démographie;1761;1370.0;329
2021;SES,HLP;BTS Agricole;72;38.0;17
2021;SES,HLP;CPGE ECG;208;79.0;39
2021;SES,HLP;CPGE L;585;383.0;196
2021;SES,HLP;Ecoles d'ingénieurs;8;1.0;1
2021;SES,HLP;DCG;82;32.0;10
2021;SES,HLP;DEUST;94;24.0;8
2021;SES,HLP;Sciences po;302;25.0;17
2021;SES,LLCER;Licence STAPS;1250;453.0;245
2021;SES,LLCER;Licence Sciences de l éducation;1169;622.0;224
2021;SES,LLCER;Licence Sciences de la vie, biologie, santé;99;26.0;8
2021;SES,LLCER;Licence Sciences politiques;1080;243.0;82
2021;SES,LLCER;Licence Sociologie, Démographie;3336;2399.0;447
2021;SES,LLCER;Licence L.AS;12565;469.0;100
2021;SES,LLCER;BUT Service;9612;3557.0;1772
2021;SES,LLCER;BTS Service;8683;4840.0;1892
2021;SES,LLCER;CPGE L;796;481.0;209
2021;SES,LLCER;DCG;480;231.0;63
2021;SES,NSI;Licence Formation générale aux métiers de l ingénieur;33;13.0;4
2021;SES,NSI;Licence Génie civil;3;2.0;0
2021;SES,NSI;Licence Pluri Droit - Sciences éco - AES;2;1.0;1
2021;SES,NSI;Licence Pluri Lettres - Langues - Sciences humaines;6;3.0;0
2021;SES,NSI;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2021;SES,NSI;Licence Sciences politiques;38;5.0;1
2021;SES,NSI;Licence Sciences religieuses;0;0.0;0
2021;SES,NSI;Licence Sociologie, Démographie;80;50.0;11
2021;SES,NSI;CPGE L;3;1.0;0
2021;SES,NSI;CPGE S;15;1.0;1
2021;SES,NSI;D.E  social;6;2.0;2
2021;SES,NSI;Formations d'ART;81;18.0;11
2021;SES,NSI;Formations des écoles nationales vétérinaires;0;0.0;0
2021;SES,SI;Licence MASS;2;2.0;2
2021;SES,SI;Licence Pluri Langues;0;0.0;0
2021;SES,SI;Licence Pluri Lettres - Langues - Sciences humaines;0;0.0;0
2021;SES,SI;Licence Pluri Sciences;0;0.0;0
2021;SES,SI;Licence Sciences juridiques;16;8.0;5
2021;SES,SI;Licence Sciences politiques;3;2.0;1
2021;SES,SI;Licence Sciences religieuses;0;0.0;0
2021;SES,SI;Licence Sociologie, Démographie;5;3.0;0
2021;SES,SI;CPGE ECG;5;0.0;0
2021;SES,SI;CPGE L;1;0.0;0
2021;SES,SI;Formations d'ART;6;1.0;1
2021;SES,SI;Formations des écoles nationales vétérinaires;0;0.0;0
2021;SES,SI;Ensemble des bacheliers;101;92.0;83
2021;SI,HGGSP;Licence AES;3;2.0;1
2021;SI,HGGSP;Licence Génie civil;1;1.0;0
2021;SI,HGGSP;Licence Physique et chimie;1;0.0;0
2021;SI,HGGSP;Licence Pluri Sciences économiques - Gestion;3;2.0;0
2021;SI,HGGSP;Licence STAPS;8;3.0;1
2021;SI,HGGSP;BUT Production;18;7.0;4
2021;SI,HGGSP;BUT Service;9;2.0;1
2021;SI,HGGSP;CPGE ECG;1;0.0;0
2021;SI,HGGSP;CPGE L;1;0.0;0
2021;SI,HGGSP;Autres formations;21;8.0;7
2021;SI,HLP;Licence Electronique, Génie électrique, EEA;0;0.0;0
2021;SI,HLP;Licence Géographie;0;0.0;0
2021;SI,HLP;Licence Mathématiques et informatique;0;0.0;0
2021;SI,HLP;Licence Pluri Langues;0;0.0;0
2021;SI,HLP;Licence Sciences de l éducation;0;0.0;0
2021;SI,HLP;Licence Sciences économiques;0;0.0;0
2021;SI,HLP;Licence Sociologie, Démographie;0;0.0;0
2021;SI,HLP;Licence L.AS;5;1.0;0
2021;SI,HLP;D.E sanitaire;0;0.0;0
2021;SI,HLP;Autres formations;3;0.0;0
2021;SI,HLP;CUPGE;1;0.0;0
2021;SI,HLP;DCG;0;0.0;0
2021;SI,LLCER;Licence Arts;15;7.0;4
2021;SI,LLCER;Licence Electronique, Génie électrique, EEA;2;2.0;0
2021;SI,LLCER;Licence Langues et littératures françaises;5;2.0;0
2021;SI,LLCER;Licence Langues et littératures étrangères;32;28.0;6
2021;SI,LLCER;Licence Physique;3;1.0;0
2021;SI,LLCER;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;0;0.0;0
2021;SI,LLCER;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2021;SI,LLCER;Licence STAPS;16;5.0;2
2021;SI,LLCER;Licence Sciences de gestion;3;0.0;0
2021;SI,LLCER;Licence Sociologie, Démographie;2;1.0;0
2021;SI,LLCER;Autres formations;22;5.0;3
2021;SI,LLCER;DCG;1;1.0;0
2021;SI,LLCER;DEUST;3;1.0;0
2021;SI,LLCER;Formations des écoles nationales vétérinaires;0;0.0;0
2021;SI,NSI;Licence Arts;35;15.0;6
2021;SI,NSI;Licence Chimie;19;5.0;1
2021;SI,NSI;Licence Formation générale aux métiers de l ingénieur;71;32.0;6
2021;SI,NSI;Licence Géographie;3;1.0;0
2021;SI,NSI;Licence LEA;17;14.0;6
2021;SI,NSI;Licence MASS;17;7.0;1
2021;SI,NSI;Licence Mécanique, Génie mécanique, Ingénierie mécanique;1;0.0;0
2021;SI,NSI;Licence Pluri Lettres - Sciences du langage - Arts;0;0.0;0
2021;SI,NSI;Licence Pluri Sciences fondamentales et applications;1;0.0;0
2021;SI,NSI;Licence Sciences de gestion;5;2.0;0
2021;SI,NSI;Licence Sciences économiques;3;1.0;0
2021;SI,NSI;BUT Service;64;11.0;3
2021;SI,NSI;BTS Service;180;80.0;35
2021;SI,NSI;CPGE L;1;1.0;0
2021;SI,NSI;D.E  social;1;1.0;1
2021;SI,NSI;Formations des écoles nationales vétérinaires;3;0.0;0
2021;SVT,HGGSP;Licence AES;277;182.0;50
2021;SVT,HGGSP;Licence Chimie;183;51.0;16
2021;SVT,HGGSP;Licence Histoire;1747;1423.0;541
2021;SVT,HGGSP;Licence Langues et littératures françaises;184;132.0;29
2021;SVT,HGGSP;Licence Mathématiques et informatique;0;0.0;0
2021;SVT,HGGSP;Licence Mécanique, Génie mécanique, Ingénierie mécanique;5;1.0;0
2021;SVT,HGGSP;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;539;180.0;48
2021;SVT,HGGSP;CPGE S;91;5.0;2
2021;SVT,HLP;Licence Chimie;66;16.0;5
2021;SVT,HLP;Licence Mécanique, Génie mécanique, Ingénierie mécanique;1;0.0;0
2021;SVT,HLP;Licence Pluri Lettres - Langues - Sciences humaines;133;73.0;9
2021;SVT,HLP;Licence Pluri Sciences économiques - Gestion;46;17.0;4
2021;SVT,HLP;Licence Sciences du langage - Linguistique;212;174.0;52
2021;SVT,HLP;Licence Sciences et technologies industrielles;32;6.0;4
2021;SVT,HLP;Licence Sociologie, Démographie;345;254.0;55
2021;SVT,HLP;BUT Service;276;76.0;27
2021;SVT,HLP;DEUST;49;15.0;6
2021;SVT,LLCER;Licence AES;214;119.0;24
2021;SVT,LLCER;Licence Arts;403;269.0;90
2021;SVT,LLCER;Licence Formation générale aux métiers de l ingénieur;156;7.0;3
2021;SVT,LLCER;Licence Langues et littératures étrangères;1844;1519.0;541
2021;SVT,LLCER;Licence MASS;11;4.0;1
2021;SVT,LLCER;Licence Pluri Lettres - Langues - Sciences humaines;108;55.0;13
2021;SVT,LLCER;Licence Sciences politiques;68;16.0;2
2021;SVT,LLCER;Licence Sociologie, Démographie;319;196.0;37
2021;SVT,LLCER;BTS Service;1276;600.0;240
2021;SVT,LLCER;DCG;31;8.0;4
2021;SVT,NSI;Licence Langues et littératures étrangères;28;22.0;9
2021;SVT,NSI;Licence Mathématiques;73;28.0;4
2021;SVT,NSI;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2021;SVT,NSI;Licence Psychologie, Sciences cognitives;43;20.0;11
2021;SVT,NSI;Licence STAPS;181;107.0;74
2021;SVT,NSI;Licence Sciences de l information et de la communication;18;8.0;6
2021;SVT,NSI;BUT Service;69;17.0;7
2021;SVT,NSI;BTS Production;134;57.0;25
2021;SVT,NSI;Autres formations;125;33.0;16
2021;SVT,NSI;DEUST;45;16.0;9
2021;SVT,SES;Licence Histoire;596;449.0;78
2021;SVT,SES;Licence Informatique;256;32.0;8
2021;SVT,SES;Licence Langues et littératures françaises;278;199.0;38
2021;SVT,SES;Licence MASS;57;27.0;2
2021;SVT,SES;Licence Mathématiques;228;28.0;10
2021;SVT,SES;Licence Mathématiques et informatique;0;0.0;0
2021;SVT,SES;Licence Philosophie, Epistémologie;249;93.0;7
2021;SVT,SES;Licence Physique;187;10.0;2
2021;SVT,SES;Licence Pluri Sciences;335;170.0;29
2021;SVT,SES;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;1050;307.0;79
2021;SVT,SES;Licence Sciences du langage - Linguistique;403;254.0;73
2021;SVT,SES;Licence Sciences juridiques;2539;1690.0;634
2021;SVT,SES;Licence Sciences religieuses;4;3.0;0
2021;SVT,SES;BUT Production;1385;259.0;107
2021;SVT,SES;BUT Service;3463;1094.0;478
2021;SVT,SES;CPGE L;114;57.0;22
2021;SVT,SES;CPGE S;146;5.0;0
2021;SVT,SES;D.E sanitaire;2452;1083.0;823
2021;SVT,SES;DCG;264;118.0;31
2021;SVT,SES;Ensemble des bacheliers;11388;10525.0;9314
2021;SVT,SI;Licence Génie civil;3;3.0;0
2021;SVT,SI;Licence Géographie;3;2.0;1
2021;SVT,SI;Licence Langues et littératures étrangères;6;5.0;2
2021;SVT,SI;Licence Pluri Sciences;2;0.0;0
2021;SVT,SI;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;20;6.0;1
2021;SVT,SI;Licence Sociologie, Démographie;6;6.0;0
2021;SVT,SI;BTS Service;53;23.0;9
2021;SVT,SI;CPGE S;6;0.0;0
2021;SVT,SI;DCG;3;3.0;0
2021;SVT,SI;DEUST;6;3.0;1
2021;SVT,SI;Sciences po;0;0.0;0
2022;Art,HGGSP;Licence Archéologie, Ethno, Préhistoire, Anthropologie;47;36.0;8
2022;Art,HGGSP;Licence Arts;1357;1040.0;418
2022;Art,HGGSP;Licence Formation générale aux métiers de l ingénieur;0;0.0;0
2022;Art,HGGSP;Licence Informatique;2;0.0;0
2022;Art,HGGSP;Licence Physique et chimie;0;0.0;0
2022;Art,HGGSP;Licence Pluri Sciences de la vie, de la santé, de la terre et de l univers;1;1.0;1
2022;Art,HGGSP;Licence Pluri Sciences fondamentales et applications;0;0.0;0
2022;Art,HGGSP;Licence Pluri Sciences humaines et sociales;26;9.0;0
